"","election","province","electoral_district_circonscripti","candidate_candidat","media_mentions","quality","donations","amount","transfers","spending","limit","excluded","readsecond","order_of_precedence","bill__1_","passed","votes_obtained_votes_obtenus","current_vote","previous_vote","majority_majoritÈ","majority_percentage_pourcentage_","winner","liberal_","con","ndp","bq","other","gender","female","province0","prov","years_served","parliaments","former_minister","switcher","exminister","partyswitcher","area","pop_per_km2","population_2006","_65_or_over","average_people_in_households","first_language_spoken_english","first_language_spoken_french","english_and_french","neither_english_nor_french","citizens","non_citizens","non_immigrants","immigrants","unemployment_rate","self_employed","no_high_school","high_school","high_school0","high_school1","doctorate","median_income","average_income","median_family_income","average_family_income","date_of_intro","before_ind","__","after_ind","__0","before_corp","__1","after_corp","__2","before_union","__3","after_union","__4","before_transfer","__5","after_transfer","__6","dist1","match","news_treated_3_months_before","news_treated_day_of","news_treated_10_days_after","news_treated_3_months_after","news_control_3_months_before","news_control_day_of","news_control_10_days_after","news_control_3_months_after","match_donations_3_months_before_","match_donations_3_months_before0","match_donations_3_months_after_a","match_donations_3_months_after_n","gov","govpassed","govorder","motion","y2006","introbill","intromotion","place_on_paper","check","senate","test","newplace","id","optout","p2p","govp2p","transfersshare","donationsshare","share"
"359",2006,"BC","South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale","Russ Hiebert ** Conservative/Conservateur",333,0,247,84390.19,24300,80147.46875,80540.6,0,0,0,0,0,26383,46.6800003051758,42.6699981689453,9047,16,1,0,1,0,0,0,"Male",0,"BC","2",2,1,"No","No",0,0,153,730.431396484375,111756,17.4353046417236,2.5,97.6051406860352,1.00502514839172,0.362171202898026,1.02766084671021,94.8705215454102,5.12948226928711,77.2965316772461,22.7034664154053,4.19999980926514,8.12036895751953,4.27270126342773,14.2005796432495,8.16510963439941,2.47861409187317,0.357922613620758,31008,43276,83347,102086,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9698505401611,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,88,0,0,"Russ Hiebert ** Conservative/Conservateur",135,257,0,0,0,0.301711186656171,0.301711186656171,0.603422373312342
"360",2006,"ON","Ancaster--Dundas--Flamborough--Westdale","Russ Powers ** Liberal/LibÈral",6,0,108,28965,48300,74778.2421875,80542.98,0,0,0,0,0,21656,34.5099983215332,39.689998626709,NA,4.59999990463257,0,1,0,0,0,0,"Male",0,"ON","8",2,1,"No","No",0,0,744,150.32795715332,111844,12.5800218582153,2.70000004768372,98.1292266845703,1.04436266422272,0.299686700105667,0.526722073554993,95.6819839477539,4.31801652908325,80.9155044555664,19.084493637085,4.69999980926514,8.28385925292969,3.80440616607666,11.2656917572021,10.1212406158447,3.84911131858826,1.19362688064575,32464,46480,91613,114491,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4579658508301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,NA,88,0,0,"Russ Powers ** Liberal/LibÈral",193,258,0,0,0,0.599679823120525,0.599679823120525,1
"361",2006,"QC","Hochelaga","RÈal Menard ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",45,0,0,0,26000,25835.5703125,79956.68,0,0,0,0,0,25570,55.5800018310547,60.1199989318848,17638,38.2999992370605,1,0,0,0,1,0,"Male",0,"QC","10",13,4,"No","No",0,0,17,5936.17626953125,100915,14.7351732254028,1.89999997615814,6.93931245803833,87.4778594970703,4.18585824966431,1.39697325229645,93.0805816650391,6.91941690444946,81.929069519043,18.070930480957,9.19999980926514,4.07273435592651,10.4840707778931,11.6087799072266,8.93326091766357,2.96784424781799,0.450874507427216,20781,26938,47136,57468,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2933368682861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,88,0,0,"RÈal Menard ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",141,233,0,0,0,0.325176082848863,0.325176082848863,0.650352165697725
"362",2008,"NS","Kings--Hants","Scott  Brison",1791,0,197,44490,18800.87,61623.421875,79171.08,0,0,0,0,0,16643,44.2000007629395,45.560001373291,NA,NA,1,1,0,0,0,0,"Male",0,"NS","6",11,4,"Yes","Yes",1,1,4440,18.3628387451172,81531,13.8842897415161,2.5,98.7571868896484,1.04495143890381,0.0680145919322968,0.129846036434174,98.5470504760742,1.45294916629791,95.6813125610352,4.31868934631348,7.59999990463257,5.63589286804199,11.2411231994629,11.8359889984131,5.51937294006348,1.72940349578857,0.459947735071182,22074,28340,55346,63097,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6632423400879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,20,0,0,"Scott  Brison",20,259,1,1,0,0.237471435276619,0.237471435276619,0.474942870553237
"363",2008,"ON","Lanark--Frontenac--Lennox and Addington","Scott  Reid",249,0,74,8168.25,61706.09,47946.4296875,94297.94,0,0,0,0,0,30280,55.7999992370605,51.0699996948242,NA,21.5,1,0,1,0,0,0,"Male",0,"ON","8",8,3,"No","No",0,0,9639,12.1785459518433,117389,14.8182535171509,2.5,97.4000625610352,2.43066096305847,0.143235385417938,0.0260427966713905,98.6936340332031,1.30636692047119,93.4996109008789,6.50039100646973,5.69999980926514,6.96828508377075,7.97348976135254,15.7553091049194,4.80879831314087,1.18835663795471,0.310932040214539,26452,33249,65877,74777,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.208984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,201,0,0,"Scott  Reid",201,260,0,0,0,0.65437367984921,0.65437367984921,1
"364",2008,"NFLD","Bonavista--Gander--Grand Falls--Windsor","Scott  Simms",86,0,69,23305,8500,23605.4296875,92536.62,0,0,0,0,0,20089,70.3000030517578,52.0400009155273,NA,NA,1,1,0,0,0,0,"Male",0,"NFLD","5",4,2,"No","No",0,0,30233,2.85760593414307,86394,15.8228578567505,2.5,99.6719589233398,0.205026060342789,0.0175736621022224,0.105441980063915,99.595832824707,0.404170572757721,99.1378326416016,0.862170100212097,25.1000003814697,2.59277272224426,19.4978809356689,12.2809457778931,3.23517847061157,0.873903274536133,0.0347246341407299,17199,23671,43966,52909,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0966758728027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,159,0,0,"Scott  Simms",159,261,0,0,0,0.0918555270335139,0.0918555270335139,0.183711054067028
"365",2006,"ON","Lanark--Frontenac--Lennox and Addington","Scott Reid ** Conservative/Conservateur",1612,0,134,32081,74592.58,78342.703125,87841.81,0,1,1,0,0,30367,51.0699996948242,48.7700004577637,15658,26.6000003814697,1,0,1,0,0,0,"Male",0,"ON","8",6,2,"No","No",0,0,9639,12.1785459518433,117389,14.8182535171509,2.5,97.4000625610352,2.43066096305847,0.143235385417938,0.0260427966713905,98.6936340332031,1.30636692047119,93.4996109008789,6.50039100646973,5.69999980926514,6.96828508377075,7.97348976135254,15.7553091049194,4.80879831314087,1.18835663795471,0.310932040214539,26452,33249,65877,74777,"02/15/2005",13400,11,14214,12,0,0,490,1,0,0,0,0,2557.06005859375,2,2685,2,18.9857902526855,35,29,0,15,100,3,0,4,26,200,2,5559.85009765625,37,0,0,0,1,1,1,1,29,29,0,"Scott Reid ** Conservative/Conservateur",29,260,0,1,0,0.849169433097975,0.849169433097975,1
"366",2006,"NFLD","Bonavista--Gander--Grand Falls--Windsor","Scott Simms ** Liberal/LibÈral",77,0,110,39521.36,9300,44893.75,86380.05,0,0,1,1,0,19866,52.0400009155273,48.2000007629395,4490,11.8000001907349,1,1,0,0,0,0,"Male",0,"NFLD","5",2,1,"No","No",0,0,30233,2.85760593414307,86394,15.8228578567505,2.5,99.6719589233398,0.205026060342789,0.0175736621022224,0.105441980063915,99.595832824707,0.404170572757721,99.1378326416016,0.862170100212097,25.1000003814697,2.59277272224426,19.4978809356689,12.2809457778931,3.23517847061157,0.873903274536133,0.0347246341407299,17199,23671,43966,52909,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.746524810791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,NA,50,50,0,"Scott Simms ** Liberal/LibÈral",50,261,0,1,1,0.107663748747541,0.107663748747541,0.215327497495081
"367",2006,"QC","JonquiËre--Alma","Sebastien Gagnon ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",12,1,14,1350,56474,61526.16015625,79025.04,0,0,0,0,0,20569,39.2999992370605,54.9300003051758,NA,12.8000001907349,0,0,0,0,1,0,"Male",0,"QC","10",4,2,"No","No",0,0,1667,58.3275337219238,97232,14.2134275436401,2.29999995231628,0.737930655479431,99.1217575073242,0.103933900594711,0.0363768637180328,99.5686264038086,0.431370496749878,99.0331115722656,0.966886699199677,9.60000038146973,3.23453187942505,8.05290412902832,10.2383985519409,5.29146766662598,0.956475257873535,0.179981902241707,23192,30057,58110,65706,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3493785858154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,88,0,0,"Sebastien Gagnon ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",142,262,0,0,0,0.714634247575199,0.714634247575199,1
"368",2008,"QC","Sherbrooke","Serge  Cardin",16,1,51,7400,23000,63527.421875,86493.26,0,0,0,0,0,25458,49.9000015258789,52.2000007629395,NA,NA,1,0,0,0,1,0,"Male",0,"QC","10",10,4,"No","No",0,0,173,587.75146484375,101681,14.5749940872192,2.09999990463257,2.63171172142029,95.6037292480469,1.28056466579437,0.48399293422699,96.3299026489258,3.67009472846985,93.2937622070312,6.70623445510864,7.5,4.68130731582642,7.59728956222534,10.6460399627686,7.7939829826355,2.66028070449829,0.801526367664337,22357,29043,53549,64886,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8367462158203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,231,0,0,"Serge  Cardin",231,263,0,0,0,0.265916673738509,0.265916673738509,0.531833347477017
"369",2008,"QC","Marc-AurËle-Fortin","Serge  MÈnard",169,0,0,0,29000,82764.171875,87971.93,0,1,1,1,0,25491,45.4000015258789,51,NA,NA,1,0,0,0,1,0,"Male",0,"QC","10",4,2,"No","No",0,0,58,1847.39660644531,107149,9.7761058807373,2.59999990463257,8.43379211425781,89.2493896484375,1.94010174274445,0.376718789339066,98.5779571533203,1.42204642295837,91.3184967041016,8.68150520324707,4.30000019073486,6.5516242980957,6.41629886627197,11.9039840698242,9.89276599884033,2.30520105361938,0.340647131204605,30584,39118,76373,89803,"05/15/2007",1900,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3513832092285,NA,18,0,1,4,2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,NA,56,56,0,"Serge  MÈnard",56,264,0,1,0,0.329650605596581,0.329650605596581,0.659301211193161
"370",2006,"QC","Sherbrooke","Serge Cardin ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",9,0,1,18.33,27598.14,64803.30859375,81157.91,0,0,0,0,0,27112,52.2000007629395,58.7400016784668,16349,31.5,1,0,0,0,1,0,"Male",0,"QC","10",8,3,"No","No",0,0,173,587.75146484375,101681,14.5749940872192,2.09999990463257,2.63171172142029,95.6037292480469,1.28056466579437,0.48399293422699,96.3299026489258,3.67009472846985,93.2937622070312,6.70623445510864,7.5,4.68130731582642,7.59728956222534,10.6460399627686,7.7939829826355,2.66028070449829,0.801526367664337,22357,29043,53549,64886,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6203937530518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,88,0,0,"Serge Cardin ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",219,263,0,0,0,0.340054838770491,0.340054838770491,0.680109677540982
"371",2006,"QC","Marc-AurËle-Fortin","Serge Menard ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",31,0,NA,NA,49545,75466.390625,80381.35,0,0,0,0,0,27638,51,58.8800010681152,16540,30.5,1,0,0,0,1,0,"Male",0,"QC","10",2,1,"No","No",0,0,58,1847.39660644531,107149,9.7761058807373,2.59999990463257,8.43379211425781,89.2493896484375,1.94010174274445,0.376718789339066,98.5779571533203,1.42204642295837,91.3184967041016,8.68150520324707,4.30000019073486,6.5516242980957,6.41629886627197,11.9039840698242,9.89276599884033,2.30520105361938,0.340647131204605,30584,39118,76373,89803,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2259082794189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,88,0,0,"Serge Menard ** Bloc QuÈbÈcois/Bloc QuÈbÈcois",229,264,0,0,0,0.616374320660203,0,0.616374320660203
"372",2008,"PEI","Charlottetown","Shawn  Murphy",243,0,175,57925,10000,65348.140625,67455.48,0,1,1,1,0,8893,50.0999984741211,50.1599998474121,NA,10.6000003814697,1,1,0,0,0,0,"Male",0,"PEI","9",8,3,"No","No",0,0,46,699.434753417969,32174,14.5459070205688,2.29999995231628,97.5551300048828,2.25311589241028,0.159795463085175,0.031959094107151,97.8750610351562,2.12494015693665,95.2388610839844,4.76114130020142,9,4.41350173950195,6.5425500869751,11.5932121276855,8.73375988006592,2.65742516517639,0.466214954853058,22205,29709,58994,69565,"12/07/2006",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9355506896973,NA,35,0,3,45,39,0,3,18,NA,NA,NA,NA,0,0,0,0,0,1,NA,35,35,0,"Shawn  Murphy",35,265,0,1,0,0.148245924571288,0.148245924571288,0.296491849142575
"373",2006,"AL","Calgary Southwest/Calgary-Sud-Ouest","Stephen J. Harper ** Conservative/Conservateur",22615,0,202,73336.84,40000,67266.4375,83940.3,0,0,0,0,0,41549,72.3600006103516,68.3600006103516,34996,61,1,0,1,0,0,0,"Male",0,"AL","1",8,3,"No","No",0,0,80,1509.375,120750,10.2981367111206,2.59999990463257,97.1311950683594,1.33655321598053,0.537119567394257,0.995128452777863,92.6132583618164,7.38674211502075,76.7533416748047,23.2466602325439,3.79999995231628,7.47412014007568,4.23602485656738,12.7826089859009,12.8985509872437,3.00621128082275,0.401656299829483,32408,51473,85580,122272,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1382360458374,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,46,0,0,"Stephen J. Harper ** Conservative/Conservateur",46,266,1,1,0,0.476529152266551,0.476529152266551,0.953058304533103
"374",2008,"QC","LÈvis--Bellechasse","Steven  Blaney",34,0,38,13298.9,70000,66280.1015625,90335.13,0,1,1,1,0,24785,45.9000015258789,46.4000015258789,NA,33,1,0,1,0,0,0,"Male",0,"QC","10",2,1,"No","No",0,0,3293,32.1673240661621,105927,13.6509103775024,2.29999995231628,1.04226982593536,98.7743682861328,0.144759699702263,0.0386025868356228,99.5029907226562,0.497008293867111,98.6718215942383,1.32818162441254,4.59999990463257,5.9522123336792,9.1666898727417,12.0554723739624,5.9522123336792,1.53407537937164,0.245452061295509,25260,30479,59256,68483,"06/08/2006",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1709785461426,NA,2,0,0,0,0,0,0,1,NA,NA,NA,NA,1,0,1,0,0,1,NA,7,7,0,"Steven  Blaney",7,267,0,1,1,0.77489233701219,0.77489233701219,1
"375",2006,"MB","Charleswood--St. James--Assiniboia","Steven Fletcher ** Conservative/Conservateur",246,1,199,45701,80690.23,71847,73592.07,0,0,0,0,0,20791,46.9799995422363,44.2900009155273,4692,2.79999995231628,1,0,1,0,0,0,"Male",0,"MB","3",2,1,"No","No",0,0,207,393.570037841797,81469,16.0060882568359,2.40000009536743,97.7355194091797,1.8954085111618,0.156386837363243,0.212686106562614,97.3412551879883,2.65874266624451,88.9509353637695,11.0490655899048,4.19999980926514,4.70117473602295,5.75679111480713,14.2139959335327,8.59222507476807,1.84732842445374,0.300727874040604,30440,37535,74063,86447,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1065559387207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,88,0,0,"Steven Fletcher ** Conservative/Conservateur",214,268,0,0,0,1.09645278356758,1.09645278356758,1
"376",2006,"BC","Okanagan--Coquihalla","Stockwell Day ** Conservative/Conservateur",1280,0,110,35390.59,59989,46060,83867,0,0,1,1,0,25278,50.2400016784668,49.7900009155273,13703,27.2000007629395,1,0,1,0,0,0,"Male",0,"BC","2",6,2,"No","No",0,0,10638,10.0879859924316,107316,20.8170261383057,2.29999995231628,97.9381942749023,1.54987788200378,0.0986285954713821,0.413300782442093,96.9472122192383,3.05278968811035,84.8720092773438,15.1279878616333,6.30000019073486,7.65962219238281,7.31018686294556,14.6576461791992,4.47277212142944,1.1461478471756,0.246934294700623,23263,31233,58179,69836,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4556922912598,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,73,73,0,"Stockwell Day ** Conservative/Conservateur",73,269,0,1,0,0.715287300129968,0.715287300129968,1
"377",2008,"QC","Saint-Laurent--Cartierville","StÈphane  Dion",20682,0,24,6125,44000,46548.609375,83858.09,0,1,1,0,0,25095,61.7000007629395,59.8499984741211,NA,38.4000015258789,1,1,0,0,0,0,"Male",0,"QC","10",12,5,"Yes","No",1,0,50,2180.30004882812,109015,15.6492223739624,2.5,32.7942962646484,47.2923851013184,15.2623729705811,4.65094614028931,83.5717926025391,16.4282054901123,49.1669425964355,50.8330574035645,10.3000001907349,5.65059852600098,6.66880702972412,9.73260593414307,11.5075902938843,3.89854598045349,0.779709219932556,20101,30699,52249,71038,"04/01/2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2276000976562,NA,2459,36,140,1510,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,1,NA,64,64,0,"StÈphane  Dion",64,270,0,1,0,0.524695947642022,0.524695947642022,1
"378",2008,"ON","London West","Sue  Barnes",131,0,69,14663,57344.37,72288.28125,92383.79,0,1,1,0,1,20435,35.4000015258789,37.7000007629395,NA,53.5999984741211,0,1,0,0,0,0,"Female",1,"ON","8",15,5,"No","No",0,0,86,1375.98840332031,118335,14.0321969985962,2.40000009536743,96.9496612548828,1.59556317329407,0.610068261623383,0.844709873199463,93.9078521728516,6.09215021133423,79.2354888916016,20.7645072937012,6,5.15485715866089,4.17881441116333,12.5998229980469,10.1914052963257,3.17319464683533,0.794355034828186,29322,37925,73670,87310,"02/07/2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9035892486572,NA,7,0,0,4,93,7,34,126,NA,NA,NA,NA,0,0,0,1,0,1,NA,78,78,0,"Sue  Barnes",78,271,0,1,0,0.620718959462477,0.620718959462477,1
"379",2008,"BC","Newton--North Delta","Sukh  Dhaliwal",320,0,0,0,52141,79459.5625,81605.45,0,0,0,0,0,16481,36.4000015258789,34.25,NA,NA,1,1,0,0,0,0,"Male",0,"BC","2",2,1,"No","No",0,0,52,2281.71142578125,118649,9.16147613525391,3.29999995231628,90.8960342407227,0.570318102836609,0.578767240047455,7.95488166809082,85.9158477783203,14.0841503143311,57.2181816101074,42.7818183898926,5.80000019073486,5.64269399642944,9.07297992706299,15.9967632293701,6.92378377914429,2.28404784202576,0.18963497877121,22897,30882,71332,81573,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4163703918457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,220,0,0,"Sukh  Dhaliwal",220,272,0,0,0,0.638940168824509,0.638940168824509,1
"380",2008,"ON","Thornhill","Susan  Kadis",113,1,48,17525,37582.95,62484.23046875,95547.01,0,0,0,0,0,21448,39.4000015258789,53.0999984741211,NA,NA,0,1,0,0,0,0,"Female",1,"ON","8",4,2,"No","No",0,0,79,1670.60754394531,131978,11.0321416854858,3.09999990463257,94.4608840942383,1.1457622051239,1.22164046764374,3.17171263694763,89.5367813110352,10.4632196426392,48.8733367919922,51.1266632080078,6,9.67585468292236,3.67485499382019,9.463698387146,14.7145738601685,5.67139959335327,0.837260782718658,27943,46175,89855,121298,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.79172706604,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,118,0,0,"Susan  Kadis",118,273,0,0,0,0.393345118805916,0.393345118805916,0.786690237611831
"381",2006,"ON","Thornhill","Susan Kadis ** Liberal/LibÈral",20,0,97,21420,37300,65693.5,84928.01,0,1,1,0,1,29934,53.0999984741211,54.5800018310547,10929,19.3999996185303,1,1,0,0,0,0,"Female",1,"ON","8",2,1,"No","No",0,0,79,1670.60754394531,131978,11.0321416854858,3.09999990463257,94.4608840942383,1.1457622051239,1.22164046764374,3.17171263694763,89.5367813110352,10.4632196426392,48.8733367919922,51.1266632080078,6,9.67585468292236,3.67485499382019,9.463698387146,14.7145738601685,5.67139959335327,0.837260782718658,27943,46175,89855,121298,"02/16/2005",5322.259765625,23,0,0,14798.8798828125,28,0,0,0,0,0,0,4797.5,1,513.719970703125,2,16.1133499145508,21,4,0,0,5,24,0,1,5,20066.66015625,28,11064,10,1,1,1,1,1,NA,1,31,31,0,"Susan Kadis ** Liberal/LibÈral",31,273,0,1,1,0.439195502167071,0.439195502167071,0.878391004334141
"382",2006,"AL","Macleod","Ted Menzies ** Conservative/Conservateur",89,0,260,38949.79,30000,42057.5,86908.2,0,0,0,0,0,37534,75.4499969482422,74.7600021362305,32938,66.1999969482422,1,0,1,0,0,0,"Male",0,"AL","1",2,1,"No","No",0,0,28387,3.7918062210083,107638,11.2274475097656,2.70000004768372,98.6790924072266,0.908707678318024,0.0702609047293663,0.341936379671097,96.9878692626953,3.0121328830719,90.9492874145508,9.05071067810059,3.90000009536743,12.6906852722168,9.03491306304932,12.9833326339722,6.87489557266235,1.67227184772491,0.236905187368393,26540,50274,73443,117980,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0281372070312,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,NA,88,0,0,"Ted Menzies ** Conservative/Conservateur",103,274,0,0,0,0.345191823096095,0.345191823096095,0.690383646192189
"383",2008,"QC","Jeanne-Le Ber","Thierry  St-Cyr",18,0,0,0,89024.18,89505.03125,89543.37,0,0,0,0,0,16948,34.7000007629395,40.2200012207031,NA,NA,1,0,0,0,1,0,"Male",0,"QC","10",2,1,"No","No",0,0,21,5374.4287109375,112863,12.0544376373291,2,27.2838115692139,65.8974914550781,5.45947170257568,1.3592232465744,90.2501831054688,9.7498197555542,77.9570388793945,22.0429611206055,9.60000038146973,5.59970951080322,9.47609043121338,11.2658710479736,11.6601543426514,4.95290756225586,0.881599843502045,21460,33013,48321,68564,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8319816589355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,138,0,0,"Thierry  St-Cyr",138,275,0,0,0,0.994201804109003,0.994201804109003,1
"384",2008,"MB","Churchill","Tina  Keeper",117,0,NA,NA,NA,NA,NA,0,0,0,0,0,5313,28.7999992370605,40.6800003051758,NA,9.30000019073486,0,1,0,0,0,0,"Female",1,"MB","3",2,1,"No","No",0,0,461009,0.163189873099327,75232,5.26371765136719,3.29999995231628,97.7260589599609,0.760202705860138,0.0866897851228714,1.42704725265503,99.2665176391602,0.733480036258698,97.5083465576172,2.49164986610413,15.6000003814697,1.80109524726868,19.4598045349121,8.32757377624512,3.12367081642151,0.352243721485138,0.0398766472935677,16922,26148,48690,61071,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8118476867676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,150,0,0,"Tina  Keeper",150,276,0,0,0,NA,NA,NA
"385",2008,"NFLD","Labrador","Todd  Russell",165,0,32,20125,25000,26886.5,81667.18,0,0,0,0,0,5426,70.3000030517578,50.5299987792969,NA,17.3999996185303,1,1,0,0,0,0,"Male",0,"NFLD","5",3,2,"No","No",0,0,294330,0.0895729288458824,26364,5.78440284729004,2.79999995231628,97.3513717651367,1.31478655338287,0.152439028024673,1.18140244483948,99.3518905639648,0.648112833499908,98.3975601196289,1.60244178771973,18.5,1.87756025791168,14.5842819213867,10.9998483657837,4.30511283874512,0.872401773929596,0,24338,34435,74154,78546,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6375770568848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,15,0,0,"Todd  Russell",15,277,1,1,0,0.306120524793436,0.306120524793436,0.612241049586872
"386",2006,"SK","Regina--Lumsden--Lake Centre","Tom Lukiwski ** Conservative/Conservateur",105,0,101,30314,18500,65723.296875,74376.24,0,0,0,0,0,14176,42.1500015258789,33.2099990844727,4709,14,1,0,1,0,0,0,"Male",0,"SK","11",2,1,"No","No",0,0,14365,4.58649492263794,65885,11.1482124328613,2.5,98.9392776489258,0.822444260120392,0.107609532773495,0.130668714642525,98.6011810302734,1.39881634712219,95.1944580078125,4.80554485321045,4.19999980926514,7.11846399307251,7.45237922668457,16.8854827880859,7.06534099578857,1.07763528823853,0.0910677686333656,29763,34770,72349,79109,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6794261932373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,88,0,0,"Tom Lukiwski ** Conservative/Conservateur",101,278,0,0,0,0.248735348815697,0.248735348815697,0.497470697631394
